video_id,desc,author,author_id,create_time,tags,duration,digg_count,comment_count,play_count,share_count,video_url
7520956709948820763,冲吧 我的朋友 像勇敢的水手一样征服大海和风浪 文案来自@君士坦丁的流浪指南  #配音 #诗歌 #抽象 #唐吉诃德式的冲锋 #勇气,四十四次日落,3692583597126435,2025-06-28 19:13:14,"配音, 诗歌, 抽象, 唐吉诃德式的冲锋, 勇气",0,576,88,0,55,https://www.douyin.com/video/7520956709948820763
7520625333435993378,伟大的堂吉诃德开始计划他的冒险 #赛马娘 #诗歌剧 #傻了吧唧 #堂吉诃德 #骑士精神 音频@不爱折耳根 原创@君士坦丁的流浪指南,一根华仔,53157044659,2025-06-28 09:00:00,"赛马娘, 诗歌剧, 傻了吧唧, 堂吉诃德, 骑士精神",0,309809,4071,0,39441,https://www.douyin.com/video/7520625333435993378
7520975574542650659,"⚡我要对你实行我的加班专属权⚡ 翻调 改词 混音 ：我
声源：AI诗歌剧 RVC
歌词提供﻿-萨摩好耶-﻿ #诗歌剧 #赛马娘 #曼波 #爱情专属权 #改词翻唱",肇岁初十,2986733210440699,2025-06-28 20:27:34,"诗歌剧, 赛马娘, 曼波, 爱情专属权, 改词翻唱",0,9115,538,0,18165,https://www.douyin.com/video/7520975574542650659
7520509755438255370,#唐国强的唐是唐诗三百首的唐  谁看了不说一句：唐国强初代偶像的含金量还在上升啊！#老一辈艺术家的诗歌储备量  #唐国强  #这是我的西游,会火大明星,108179683309,2025-06-27 14:18:57,"唐国强的唐是唐诗三百首的唐, 老一辈艺术家的诗歌储备量, 唐国强, 这是我的西游",0,65602,424,0,1936,https://www.douyin.com/video/7520509755438255370
7521006182586436921,老师我的嘴好像有点鼠掉了#plainjane #翻唱#诗歌朗诵 #散装rap,温差.,3587072338192992,2025-06-28 22:25:13,"plainjane, 翻唱, 诗歌朗诵, 散装rap",0,7831,220,0,3051,https://www.douyin.com/video/7521006182586436921
7507411310594755879,曼波恩典 #诗歌剧 #待兼诗歌剧 #赛马娘 #哈基米 #一起来唱哈基米曼波,法兰西诗歌剧（哈基米音乐）,2478752995482604,2025-05-23 07:10:51,"诗歌剧, 待兼诗歌剧, 赛马娘, 哈基米, 一起来唱哈基米曼波",0,1563,99,0,799,https://www.douyin.com/video/7507411310594755879
7518255359078944057,课件多打了字，这一课只有诗歌，下一课上语用#高考语文 #全国二卷,朱老师的语文课堂,4182146814324957,2025-06-27 21:30:00,"高考语文, 全国二卷",0,374,11,0,49,https://www.douyin.com/video/7518255359078944057
7521359802245664010,告诉你恋爱的秘方 让你能牵制着对方~ #诗歌剧 #方大同 #情胜策略 #翻唱 #赛马娘,爱吃花生酱,3395722744710157,2025-06-29 21:18:00,"诗歌剧, 方大同, 情胜策略, 翻唱, 赛马娘",0,940,41,0,167,https://www.douyin.com/video/7521359802245664010
7520991082277047586,哪有男人送女人冰箱的 #赛马娘 #诗歌剧 #傻了吧唧 #野兽之瞳 #甜蜜,一根华仔,53157044659,2025-06-29 09:00:00,"赛马娘, 诗歌剧, 傻了吧唧, 野兽之瞳, 甜蜜",0,51220,866,0,4837,https://www.douyin.com/video/7520991082277047586
7520499600591965491,《你好 太阳》 好热啊 #蒹葭玖 #原创诗歌 #文字 #情感 #ai生成图,蒹葭玖,2316035648929459,2025-06-27 19:00:00,"蒹葭玖, 原创诗歌, 文字, 情感, ai生成图",0,2926,49,0,314,https://www.douyin.com/video/7520499600591965491
7520670701058116900,我有的思念，我又该怎么传达 #哈萨克语诗歌 #诗歌原创 #哈萨克语 #思念母亲 #诗与远方,灿灿Jaynar,1313289732365508,2025-06-28 00:43:28,"哈萨克语诗歌, 诗歌原创, 哈萨克语, 思念母亲, 诗与远方",0,3750,272,0,449,https://www.douyin.com/video/7520670701058116900
7520922055903071531,赛马界的万年老四倒霉蛋，网络上的大红人曼波 #赛马娘 #曼波 #动漫解说 #动漫推荐 #二次元,星晴动漫解说,4455664119461299,2025-06-28 16:58:56,"赛马娘, 曼波, 动漫解说, 动漫推荐, 二次元",0,18423,652,0,1429,https://www.douyin.com/video/7520922055903071531
7510782680645061899,"今年，#是光诗歌  继续和好朋友#谭松韵  @谭松韵工作室   一起，守护小诗人们的成长，在诗歌里让表达勇敢发生。 
在这个特别的日子里，祝大小朋友们六一快乐！ 
#会写诗的孩子不砸玻璃   #是光诗",是光诗歌,111478050581,2025-06-01 09:15:56,"是光诗歌, 谭松韵, 会写诗的孩子不砸玻璃, 是光诗歌守护大使谭松韵, 大山里的小诗人",0,6243,218,0,116,https://www.douyin.com/video/7510782680645061899
7520577732343467302,当我真的找了一群小朋友来念绘梦节的诗歌！ #光遇绘梦节 #光遇绘梦节人均设计师 #在抖音记录光遇六周年  #光遇追光计划 #光遇六周年,一只刀子晚,100021704157,2025-06-27 18:42:37,"光遇绘梦节, 光遇绘梦节人均设计师, 在抖音记录光遇六周年, 光遇追光计划, 光遇六周年",0,62400,1004,0,6459,https://www.douyin.com/video/7520577732343467302
7520951964662910246,蝴蝶眨几次眼睛 才学会飞行~ #诗歌剧 #王力宏 #你不知道的事 #翻唱 #赛马娘,爱吃花生酱,3395722744710157,2025-06-28 18:55:18,"诗歌剧, 王力宏, 你不知道的事, 翻唱, 赛马娘",0,900,69,0,164,https://www.douyin.com/video/7520951964662910246
7520647134299934004,"宋佳为你读诗：我的心变得芬芳 
“跟我说说他吧，
使我幸福的心变得芬芳。冰凉。”
——蓝蓝 
当微风吹过、麦浪涌起，
想念一个人，内心也变得美丽。 
本期诗歌：蓝蓝《跟我说说他吧》（节选）
诗歌独白：",为你读诗,101198751234,2025-06-27 23:12:10,"宋佳为你读诗, 为你读诗, 为你读诗声音礼物, 宋佳, 白玉兰奖最佳女主角",0,723,24,0,51,https://www.douyin.com/video/7520647134299934004
7520488441855872296,没事的朋友 #诗歌剧 #东海帝皇 #曼波 #哈基米 #朋友,大大诗,83717027379,2025-06-27 12:56:21,"诗歌剧, 东海帝皇, 曼波, 哈基米, 朋友",0,2578,86,0,2004,https://www.douyin.com/video/7520488441855872296
7514845716800671036,我问你人生像什么？你告诉我“雪泥鸿爪”！#苏轼 #和子由渑池怀旧 #雪泥鸿爪 #诗词名句赏析,悠然的诗歌电台,1354236303250980,2025-06-12 07:59:31,"苏轼, 和子由渑池怀旧, 雪泥鸿爪, 诗词名句赏析",0,978,68,0,80,https://www.douyin.com/video/7514845716800671036
7520560614067850547,一分钟搞定高考古诗词鉴赏主观题#上热门 #高考语文 #古诗词鉴赏 #古诗词鉴赏主观题 #高中语文答题技巧 @DOU+小助手 @抖音小助手 @DOU+上热门 @抖音知识分享 @抖音创……版本过低，升级后,老黄讲套路-高考语文（看置顶作品）,2422974439752935,2025-06-27 17:36:13,"上热门, 高考语文, 古诗词鉴赏, 古诗词鉴赏主观题, 高中语文答题技巧",0,435,14,0,112,https://www.douyin.com/video/7520560614067850547
7520559915837263162,唐国强老师诗词储备量好大，收下鼠鼠的膝盖#唐国强的唐是唐诗三百首的唐 #老一辈艺术家的诗歌储备量 #这是我的西游 #唐国强,巨星花栗鼠,61357601142,2025-06-27 17:33:28,"唐国强的唐是唐诗三百首的唐, 老一辈艺术家的诗歌储备量, 这是我的西游, 唐国强",0,3833,37,0,56,https://www.douyin.com/video/7520559915837263162
7491831846750162239,,诗歌,2647229194845967,2025-04-11 07:34:23,,0,29518,1043,0,565,https://www.douyin.com/video/7491831846750162239
7515592583957171515,有些离别，竟成永别！让你念念不忘的分别，是和谁呢？#王昌龄 #孟浩然 #青山一道同云雨 #诗词名句赏析,悠然的诗歌电台,1354236303250980,2025-06-14 08:17:45,"王昌龄, 孟浩然, 青山一道同云雨, 诗词名句赏析",0,2326,323,0,135,https://www.douyin.com/video/7515592583957171515
7470695268162342170,小学二年级诗歌，《晓出净慈寺送林子方》，宋代杨万里#小学必背古诗 #儿童诗词三百首全集 #杨万里,今日诗歌,369080169140087,2025-02-13 08:34:04,"小学必背古诗, 儿童诗词三百首全集, 杨万里",0,435,96,0,130,https://www.douyin.com/video/7470695268162342170
7520645644084612388,为什么99%的诗都不入流？不懂写诗根本 #古诗词 #诗词 #原创诗词 #古诗 #诗歌 @抖音小助手 @抖音来客官方助推官 @CCTV中国诗词大会 @抖音创作小助手,颜庭月诗词学院,866854979765599,2025-06-28 06:30:00,"古诗词, 诗词, 原创诗词, 古诗, 诗歌",0,205,82,0,24,https://www.douyin.com/video/7520645644084612388
7520573567181950265,我把谷城地名写成一首诗歌 送给各位老乡 愿大家脚下的路铺满阳光，手中的事顺遂如愿 平安喜乐常伴，万事皆得圆满！#谷城文旅 #谷城县 #谷城风景 #强烈推荐,主持人雨露 （喜缘堂口才）,1014164539338835,2025-06-27 18:26:28,"谷城文旅, 谷城县, 谷城风景, 强烈推荐",0,817,122,0,46,https://www.douyin.com/video/7520573567181950265
7520520783589920058,不是吧 #火影忍者手游 #诗歌剧,鲑鱼trout,2962503469636576,2025-06-27 15:01:39,"火影忍者手游, 诗歌剧",0,10588,225,0,351,https://www.douyin.com/video/7520520783589920058
7521305760945540367,爱国诗歌《红色的七月》朗诵 如果不是那一面 红旗，怎会有今天壮丽锦绣的山河，如果不是那一点燎原的星火，怎会有今天幸福安康的生活，如果不是那一种坚韧的信仰怎会有今天光辉灿烂的祖国。#  #少儿朗诵 #七,天果爸,2744858888909623,2025-06-29 17:48:15,"少儿朗诵, 七一建党节, 建党百年",0,216,28,0,2,https://www.douyin.com/video/7521305760945540367
7520343815845186828,"“baby我们的感情好像肯德基” 翻调 改词 混音 ：我
声源：AI诗歌剧 RVC
歌词来自“一小张老师z”#诗歌剧 #赛马娘 #曼波 #跳楼机 #肯德基",肇岁初十,2986733210440699,2025-06-27 18:02:00,"诗歌剧, 赛马娘, 曼波, 跳楼机, 肯德基",0,1290,76,0,566,https://www.douyin.com/video/7520343815845186828
7520627851817798922,堂吉诃德式的冲锋 #赛马娘 #诗歌剧 #堂吉诃德 #抽象 音频来自@不爱折耳根,万山云鹤萧,106003221973774,2025-06-28 08:30:00,"赛马娘, 诗歌剧, 堂吉诃德, 抽象",0,437,26,0,66,https://www.douyin.com/video/7520627851817798922
7521334009234804006,《荣耀向我俯首》要么生而为王，要么一文不名，我要荣耀向我俯首 #曼波 #赛马娘 #诗歌剧 #荣耀向我俯首,轩辕飞鸿,869054442904155,2025-06-29 19:37:47,"曼波, 赛马娘, 诗歌剧, 荣耀向我俯首",0,34,5,0,1,https://www.douyin.com/video/7521334009234804006
7520761899945774393,惠风邀你合拍《望海潮·齐岳山观云海》作者｜尚官#诗歌 #朗诵合拍 #邀您来配音 #齐岳山 #云海 @尚官,惠风诵读（合拍底板制作）,356679042204556,2025-06-28 06:37:23,"诗歌, 朗诵合拍, 邀您来配音, 齐岳山, 云海",0,166,66,0,11,https://www.douyin.com/video/7520761899945774393
7520558550599470371,徐志摩的《再别康桥》真的写绝了！‘悄悄是别离的笙箫’——你说它静悄悄，可它又像笙箫在呜咽。静默里藏着千言万语，沉默中翻涌着别离的愁绪。这不就是鲁迅说的‘沉默时感到充实，一开口便觉空虚’吗？那种欲言又止,超级语文课,3790736060056055,2025-06-29 07:30:00,"超级语文课, 再别康桥, 诗歌, 文学, 中国风",0,122,1,0,7,https://www.douyin.com/video/7520558550599470371
7520867676136344884,#搀扶#马健涛#诗朗诵#憋笑挑战,阿诗牛,111627314105,2025-06-28 13:27:49,"搀扶, 马健涛, 诗朗诵, 憋笑挑战",0,380,215,0,2,https://www.douyin.com/video/7520867676136344884
7521139291768524086,曾付出几多心跳#陀飞轮#陈奕迅,写进詩歌裡,4020289181058303,2025-06-29 07:02:02,"陀飞轮, 陈奕迅",0,13,0,0,0,https://www.douyin.com/video/7521139291768524086
7501644917731708194,往后各自天涯路，情深缘浅终殊途。#离别 #偷偷给那个不能在一起的人留句话吧 #古诗词 #上热门🔥,遇见诗歌,7494921696962774074,2025-05-07 18:13:40,"离别, 偷偷给那个不能在一起的人留句话吧, 古诗词, 上热门🔥",0,1927,2891,0,203,https://www.douyin.com/video/7501644917731708194
